"ID";"global_id";"Name";"AdmArea";"District";"ParkName";"WiFiName";"CoverageArea";"FunctionFlag";"AccessFlag";"Password";"Longitude_WGS84";"Latitude_WGS84";"geodata_center";"geoarea";
"608";"169240057";"Точка доступа №608";"Юго-Восточный административный округ";"район Кузьминки";"ГАУК города Москвы «Государственный историко-архитектурный и природно-ландшафтный музей-заповедник «Кузьминки-Люблино», Природно-исторический парк «Кузьминки-Люблино»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.786961";"55.690568";"";"";
"609";"169240059";"Точка доступа №609";"Юго-Восточный административный округ";"район Кузьминки";"ГАУК города Москвы «Государственный историко-архитектурный и природно-ландшафтный музей-заповедник «Кузьминки-Люблино», Природно-исторический парк «Кузьминки-Люблино»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.787755";"55.690714";"";"";
"610";"169240061";"Точка доступа №610";"Юго-Восточный административный округ";"район Кузьминки";"ГАУК города Москвы «Государственный историко-архитектурный и природно-ландшафтный музей-заповедник «Кузьминки-Люблино», Природно-исторический парк «Кузьминки-Люблино»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.770868";"55.692916";"";"";
"611";"169240062";"Точка доступа №611";"Центральный административный округ";"Таганский район";"ГАУК города Москвы «Парк культуры и отдыха «Таганский», Детский парк";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.660629";"55.741215";"";"";
"612";"169240063";"Точка доступа №612";"Центральный административный округ";"Таганский район";"ГАУК города Москвы «Парк культуры и отдыха «Таганский», Детский парк";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.662899";"55.741996";"";"";
"613";"169240064";"Точка доступа №613";"Центральный административный округ";"Таганский район";"ГАУК города Москвы «Парк культуры и отдыха «Таганский», Детский парк";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.663561";"55.741624";"";"";
"614";"169240066";"Точка доступа №614";"Центральный административный округ";"Таганский район";"ГАУК города Москвы «Парк культуры и отдыха «Таганский», Детский парк";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.662858";"55.741512";"";"";
"615";"169240068";"Точка доступа №615";"Центральный административный округ";"Таганский район";"ГАУК города Москвы «Парк культуры и отдыха «Таганский», Детский парк";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.662469";"55.740934";"";"";
"616";"169240069";"Точка доступа №616";"Центральный административный округ";"Таганский район";"ГАУК города Москвы «Парк культуры и отдыха «Таганский», Детский парк";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.661885";"55.741466";"";"";
"617";"169240070";"Точка доступа №617";"Центральный административный округ";"Таганский район";"ГАУК города Москвы «Парк культуры и отдыха «Таганский», Детский парк";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.662813";"55.741530";"";"";
"618";"169240072";"Точка доступа №618";"Центральный административный округ";"Таганский район";"ГАУК города Москвы «Парк культуры и отдыха «Таганский», Детский парк";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.661415";"55.741040";"";"";
"619";"169240074";"Точка доступа №619";"Центральный административный округ";"Таганский район";"ГАУК города Москвы «Парк культуры и отдыха «Таганский», Детский парк";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.662748";"55.740422";"";"";
"620";"169240075";"Точка доступа №620";"Центральный административный округ";"Таганский район";"ГАУК города Москвы «Парк культуры и отдыха «Таганский», Детский парк";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.663062";"55.740560";"";"";
"599";"169240112";"Точка доступа №599";"Юго-Восточный административный округ";"район Кузьминки";"ГАУК города Москвы «Государственный историко-архитектурный и природно-ландшафтный музей-заповедник «Кузьминки-Люблино», Усадьба «Влахернское-Кузьминки»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.784546";"55.689987";"";"";
"600";"169240113";"Точка доступа №600";"Юго-Восточный административный округ";"район Кузьминки";"ГАУК города Москвы «Государственный историко-архитектурный и природно-ландшафтный музей-заповедник «Кузьминки-Люблино», Усадьба «Влахернское-Кузьминки»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.785101";"55.689893";"";"";
"601";"169240114";"Точка доступа №601";"Юго-Восточный административный округ";"район Кузьминки";"ГАУК города Москвы «Государственный историко-архитектурный и природно-ландшафтный музей-заповедник «Кузьминки-Люблино», Усадьба «Влахернское-Кузьминки»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.784484";"55.689906";"";"";
"602";"169240115";"Точка доступа №602";"Юго-Восточный административный округ";"район Кузьминки";"ГАУК города Москвы «Государственный историко-архитектурный и природно-ландшафтный музей-заповедник «Кузьминки-Люблино», Усадьба «Влахернское-Кузьминки»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.784296";"55.689139";"";"";
"603";"169240116";"Точка доступа №603";"Юго-Восточный административный округ";"район Кузьминки";"ГАУК города Москвы «Государственный историко-архитектурный и природно-ландшафтный музей-заповедник «Кузьминки-Люблино», Усадьба «Влахернское-Кузьминки»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.784886";"55.689045";"";"";
"604";"169240117";"Точка доступа №604";"Юго-Восточный административный округ";"район Кузьминки";"ГАУК города Москвы «Государственный историко-архитектурный и природно-ландшафтный музей-заповедник «Кузьминки-Люблино», Природно-исторический парк «Кузьминки-Люблино»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.770781";"55.692933";"";"";
"562";"169359701";"Точка доступа №562";"Северный административный округ";"район Левобережный";"ГАУК города Москвы «Музейно-парковый комплекс «Северное Тушино», зона отдыха «Левобережье»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.461293";"55.877585";"";"";
"693";"171594049";"Точка доступа №693";"Восточный административный округ";"район Вешняки";"ГБУ культуры города Москвы «Музей-усадьба «Кусково»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.811684";"55.737461";"";"";
"694";"171594050";"Точка доступа №694";"Восточный административный округ";"район Вешняки";"ГБУ культуры города Москвы «Музей-усадьба «Кусково»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.809527";"55.734839";"";"";
"695";"171594051";"Точка доступа №695";"Восточный административный округ";"район Вешняки";"ГБУ культуры города Москвы «Музей-усадьба «Кусково»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.809493";"55.734725";"";"";
"661";"171594100";"Точка доступа №661";"Северный административный округ";"Дмитровский район";"ГАУК города Москвы «Лианозовский парк культуры и отдыха», Парк «Ангарские пруды»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.530943";"55.880466";"";"";
"662";"171594101";"Точка доступа №662";"Северный административный округ";"Дмитровский район";"ГАУК города Москвы «Лианозовский парк культуры и отдыха», Парк «Ангарские пруды»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.533072";"55.881348";"";"";
"663";"171594102";"Точка доступа №663";"Северный административный округ";"Дмитровский район";"ГАУК города Москвы «Лианозовский парк культуры и отдыха», Парк «Ангарские пруды»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.532965";"55.882226";"";"";
"664";"171594103";"Точка доступа №664";"Северный административный округ";"Дмитровский район";"ГАУК города Москвы «Лианозовский парк культуры и отдыха», Парк «Ангарские пруды»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.532916";"55.882892";"";"";
"665";"171594104";"Точка доступа №665";"Северный административный округ";"Дмитровский район";"ГАУК города Москвы «Лианозовский парк культуры и отдыха», Парк «Ангарские пруды»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.532868";"55.884623";"";"";
"666";"171594105";"Точка доступа №666";"Северный административный округ";"Дмитровский район";"ГАУК города Москвы «Лианозовский парк культуры и отдыха», Парк «Ангарские пруды»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.529483";"55.883784";"";"";
"667";"171594106";"Точка доступа №667";"Северный административный округ";"Дмитровский район";"ГАУК города Москвы «Лианозовский парк культуры и отдыха», Парк «Ангарские пруды»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.529199";"55.882542";"";"";
"668";"171594107";"Точка доступа №668";"Северный административный округ";"Дмитровский район";"ГАУК города Москвы «Лианозовский парк культуры и отдыха», Парк «Ангарские пруды»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.528855";"55.881487";"";"";
"669";"171594108";"Точка доступа №669";"Северный административный округ";"Дмитровский район";"ГАУК города Москвы «Лианозовский парк культуры и отдыха», Парк «Ангарские пруды»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.532432";"55.877212";"";"";
"670";"171594109";"Точка доступа №670";"Северный административный округ";"Дмитровский район";"ГАУК города Москвы «Лианозовский парк культуры и отдыха», Парк «Ангарские пруды»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.531145";"55.880479";"";"";
"671";"171594110";"Точка доступа №671";"Северный административный округ";"Дмитровский район";"ГАУК города Москвы «Лианозовский парк культуры и отдыха», Парк «Ангарские пруды»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.528792";"55.875575";"";"";
"672";"171594111";"Точка доступа №672";"Северный административный округ";"Дмитровский район";"ГАУК города Москвы «Лианозовский парк культуры и отдыха», Парк «Ангарские пруды»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.526764";"55.875966";"";"";
"673";"171594112";"Точка доступа №673";"Северный административный округ";"Дмитровский район";"ГАУК города Москвы «Лианозовский парк культуры и отдыха», Парк «Ангарские пруды»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.527054";"55.876743";"";"";
"674";"171594113";"Точка доступа №674";"Северный административный округ";"Дмитровский район";"ГАУК города Москвы «Лианозовский парк культуры и отдыха», Парк «Ангарские пруды»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.529103";"55.876779";"";"";
"675";"171594114";"Точка доступа №675";"Северный административный округ";"Дмитровский район";"ГАУК города Москвы «Лианозовский парк культуры и отдыха», Парк «Ангарские пруды»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.525295";"55.877008";"";"";
"676";"171594115";"Точка доступа №676";"Северный административный округ";"Дмитровский район";"ГАУК города Москвы «Лианозовский парк культуры и отдыха», Парк «Ангарские пруды»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.524157";"55.878350";"";"";
"677";"171594116";"Точка доступа №677";"Северный административный округ";"Дмитровский район";"ГАУК города Москвы «Лианозовский парк культуры и отдыха», Парк «Ангарские пруды»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.526249";"55.879252";"";"";
"678";"171594117";"Точка доступа №678";"Северный административный округ";"Дмитровский район";"ГАУК города Москвы «Лианозовский парк культуры и отдыха», Парк «Ангарские пруды»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.532018";"55.878331";"";"";
"679";"171594118";"Точка доступа №679";"Восточный административный округ";"район Вешняки";"ГБУ культуры города Москвы «Музей-усадьба «Кусково»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.807495";"55.735366";"";"";
"680";"171594119";"Точка доступа №680";"Восточный административный округ";"район Вешняки";"ГБУ культуры города Москвы «Музей-усадьба «Кусково»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.807868";"55.735290";"";"";
"681";"171594120";"Точка доступа №681";"Восточный административный округ";"район Вешняки";"ГБУ культуры города Москвы «Музей-усадьба «Кусково»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.807115";"55.735432";"";"";
"682";"171594122";"Точка доступа №682";"Восточный административный округ";"район Вешняки";"ГБУ культуры города Москвы «Музей-усадьба «Кусково»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.808151";"55.735163";"";"";
"683";"171594123";"Точка доступа №683";"Восточный административный округ";"район Вешняки";"ГБУ культуры города Москвы «Музей-усадьба «Кусково»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.807329";"55.735253";"";"";
"684";"171594124";"Точка доступа №684";"Восточный административный округ";"район Вешняки";"ГБУ культуры города Москвы «Музей-усадьба «Кусково»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.807736";"55.735120";"";"";
"685";"171594125";"Точка доступа №685";"Восточный административный округ";"район Вешняки";"ГБУ культуры города Москвы «Музей-усадьба «Кусково»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.806682";"55.735946";"";"";
"686";"171594126";"Точка доступа №686";"Восточный административный округ";"район Вешняки";"ГБУ культуры города Москвы «Музей-усадьба «Кусково»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.806528";"55.735904";"";"";
"687";"171594127";"Точка доступа №687";"Восточный административный округ";"район Вешняки";"ГБУ культуры города Москвы «Музей-усадьба «Кусково»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.806839";"55.735859";"";"";
"688";"171594128";"Точка доступа №688";"Восточный административный округ";"район Вешняки";"ГБУ культуры города Москвы «Музей-усадьба «Кусково»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.804164";"55.736294";"";"";
"689";"171594129";"Точка доступа №689";"Восточный административный округ";"район Вешняки";"ГБУ культуры города Москвы «Музей-усадьба «Кусково»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.810257";"55.738245";"";"";
"690";"171594130";"Точка доступа №690";"Восточный административный округ";"район Вешняки";"ГБУ культуры города Москвы «Музей-усадьба «Кусково»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.810446";"55.738137";"";"";
"691";"171594131";"Точка доступа №691";"Восточный административный округ";"район Вешняки";"ГБУ культуры города Москвы «Музей-усадьба «Кусково»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.811601";"55.737427";"";"";
"692";"171594132";"Точка доступа №692";"Восточный административный округ";"район Вешняки";"ГБУ культуры города Москвы «Музей-усадьба «Кусково»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.811443";"55.737260";"";"";
"824";"171594133";"Точка доступа №824";"Центральный административный округ";"Мещанский район";"ГБУ города Москвы «Социально реабилитационный центр ветеранов войн и вооружонных сил», Екатерининский парк";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.623286";"55.782122";"";"";
"766";"171594161";"Точка доступа №766";"Центральный административный округ";"район Якиманка";"ГАУК города Москвы «Центральный парк культуры и отдыха имени М.Горького», Нескучный сад";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.586562";"55.716193";"";"";
"767";"171594162";"Точка доступа №767";"Центральный административный округ";"район Якиманка";"ГАУК города Москвы «Центральный парк культуры и отдыха имени М.Горького», Нескучный сад";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.58711";"55.714591";"";"";
"768";"171594163";"Точка доступа №768";"Центральный административный округ";"Пресненский район";"ГАУК города Москвы «Парк культуры и отдыха «Красная Пресня»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.548572";"55.753730";"";"";
"769";"171594164";"Точка доступа №769";"Центральный административный округ";"Пресненский район";"ГАУК города Москвы «Парк культуры и отдыха «Красная Пресня»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.548729";"55.754043";"";"";
"770";"171594165";"Точка доступа №770";"Центральный административный округ";"Пресненский район";"ГАУК города Москвы «Парк культуры и отдыха «Красная Пресня»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.548964";"55.754419";"";"";
"771";"171594166";"Точка доступа №771";"Центральный административный округ";"Пресненский район";"ГАУК города Москвы «Парк культуры и отдыха «Красная Пресня»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.549249";"55.754631";"";"";
"772";"171594167";"Точка доступа №772";"Центральный административный округ";"Пресненский район";"ГАУК города Москвы «Парк культуры и отдыха «Красная Пресня»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.549489";"55.754353";"";"";
"773";"171594168";"Точка доступа №773";"Центральный административный округ";"Пресненский район";"ГАУК города Москвы «Парк культуры и отдыха «Красная Пресня»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.549260";"55.753999";"";"";
"774";"171594169";"Точка доступа №774";"Центральный административный округ";"Пресненский район";"ГАУК города Москвы «Парк культуры и отдыха «Красная Пресня»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.549338";"55.753712";"";"";
"775";"171594170";"Точка доступа №775";"Центральный административный округ";"Пресненский район";"ГАУК города Москвы «Парк культуры и отдыха «Красная Пресня»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.548936";"55.753390";"";"";
"776";"171594171";"Точка доступа №776";"Центральный административный округ";"Пресненский район";"ГАУК города Москвы «Парк культуры и отдыха «Красная Пресня»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.549865";"55.754031";"";"";
"777";"171594172";"Точка доступа №777";"Центральный административный округ";"Пресненский район";"ГАУК города Москвы «Парк культуры и отдыха «Красная Пресня»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.550133";"55.753753";"";"";
"778";"171594174";"Точка доступа №778";"Центральный административный округ";"Пресненский район";"ГАУК города Москвы «Парк культуры и отдыха «Красная Пресня»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.550373";"55.753465";"";"";
"779";"171594175";"Точка доступа №779";"Центральный административный округ";"Пресненский район";"ГАУК города Москвы «Парк культуры и отдыха «Красная Пресня»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.550591";"55.753236";"";"";
"780";"171594176";"Точка доступа №780";"Центральный административный округ";"Пресненский район";"ГАУК города Москвы «Парк культуры и отдыха «Красная Пресня»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.550859";"55.752958";"";"";
"781";"171594177";"Точка доступа №781";"Центральный административный округ";"Пресненский район";"ГАУК города Москвы «Парк культуры и отдыха «Красная Пресня»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.550339";"55.752799";"";"";
"782";"171594178";"Точка доступа №782";"Центральный административный округ";"Пресненский район";"ГАУК города Москвы «Парк культуры и отдыха «Красная Пресня»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.551082";"55.752728";"";"";
"783";"171594179";"Точка доступа №783";"Центральный административный округ";"Пресненский район";"ГАУК города Москвы «Парк культуры и отдыха «Красная Пресня»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.551759";"55.753151";"";"";
"784";"171594180";"Точка доступа №784";"Центральный административный округ";"Пресненский район";"ГАУК города Москвы «Парк культуры и отдыха «Красная Пресня»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.551491";"55.753426";"";"";
"785";"171594181";"Точка доступа №785";"Центральный административный округ";"Пресненский район";"ГАУК города Москвы «Парк культуры и отдыха «Красная Пресня»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.551212";"55.753701";"";"";
"786";"171594182";"Точка доступа №786";"Центральный административный округ";"Пресненский район";"ГАУК города Москвы «Парк культуры и отдыха «Красная Пресня»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.550894";"55.754023";"";"";
"787";"171594183";"Точка доступа №787";"Центральный административный округ";"Пресненский район";"ГАУК города Москвы «Парк культуры и отдыха «Красная Пресня»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.550564";"55.754381";"";"";
"788";"171594184";"Точка доступа №788";"Центральный административный округ";"Пресненский район";"ГАУК города Москвы «Парк культуры и отдыха «Красная Пресня»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.553123";"55.753885";"";"";
"789";"171594185";"Точка доступа №789";"Центральный административный округ";"Пресненский район";"ГАУК города Москвы «Парк культуры и отдыха «Красная Пресня»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.552754";"55.754258";"";"";
"790";"171594186";"Точка доступа №790";"Центральный административный округ";"Пресненский район";"ГАУК города Москвы «Парк культуры и отдыха «Красная Пресня»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.552453";"55.754539";"";"";
"791";"171594187";"Точка доступа №791";"Центральный административный округ";"Пресненский район";"ГАУК города Москвы «Парк культуры и отдыха «Красная Пресня»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.552118";"55.754861";"";"";
"792";"171594188";"Точка доступа №792";"Центральный административный округ";"Пресненский район";"ГАУК города Москвы «Парк культуры и отдыха «Красная Пресня»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.551833";"55.755055";"";"";
"793";"171594189";"Точка доступа №793";"Центральный административный округ";"Пресненский район";"ГАУК города Москвы «Парк культуры и отдыха «Красная Пресня»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.555350";"55.753898";"";"";
"794";"171594190";"Точка доступа №794";"Центральный административный округ";"Пресненский район";"ГАУК города Москвы «Парк культуры и отдыха «Красная Пресня»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.554969";"55.754260";"";"";
"795";"171594191";"Точка доступа №795";"Центральный административный округ";"Пресненский район";"ГАУК города Москвы «Парк культуры и отдыха «Красная Пресня»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.554727";"55.754512";"";"";
"796";"171594192";"Точка доступа №796";"Центральный административный округ";"Пресненский район";"ГАУК города Москвы «Парк культуры и отдыха «Красная Пресня»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.554474";"55.754754";"";"";
"797";"171594193";"Точка доступа №797";"Центральный административный округ";"Пресненский район";"ГАУК города Москвы «Парк культуры и отдыха «Красная Пресня»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.554288";"55.754933";"";"";
"798";"171594194";"Точка доступа №798";"Центральный административный округ";"Пресненский район";"ГАУК города Москвы «Парк культуры и отдыха «Красная Пресня»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.554020";"55.755189";"";"";
"799";"171594195";"Точка доступа №799";"Центральный административный округ";"Пресненский район";"ГАУК города Москвы «Парк культуры и отдыха «Красная Пресня»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.552721";"55.755113";"";"";
"800";"171594196";"Точка доступа №800";"Центральный административный округ";"Пресненский район";"ГАУК города Москвы «Парк культуры и отдыха «Красная Пресня»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.553235";"55.755296";"";"";
"801";"171594197";"Точка доступа №801";"Центральный административный округ";"Пресненский район";"ГАУК города Москвы «Парк культуры и отдыха «Красная Пресня»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.552442";"55.755304";"";"";
"802";"171594198";"Точка доступа №802";"Центральный административный округ";"Пресненский район";"ГАУК города Москвы «Парк культуры и отдыха «Красная Пресня»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.553044";"55.755496";"";"";
"803";"171594199";"Точка доступа №803";"Центральный административный округ";"Пресненский район";"ГАУК города Москвы «Парк культуры и отдыха «Красная Пресня»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.553413";"55.755716";"";"";
"804";"171594200";"Точка доступа №804";"Центральный административный округ";"Пресненский район";"ГАУК города Москвы «Парк культуры и отдыха «Красная Пресня»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.552625";"55.755637";"";"";
"805";"171594201";"Точка доступа №805";"Центральный административный округ";"Пресненский район";"ГАУК города Москвы «Парк культуры и отдыха «Красная Пресня»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.552086";"55.755592";"";"";
"806";"171594202";"Точка доступа №806";"Центральный административный округ";"Пресненский район";"ГАУК города Москвы «Парк культуры и отдыха «Красная Пресня»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.551371";"55.754926";"";"";
"807";"171594203";"Точка доступа №807";"Центральный административный округ";"Пресненский район";"ГАУК города Москвы «Парк культуры и отдыха «Красная Пресня»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.550848";"55.754747";"";"";
"808";"171594204";"Точка доступа №808";"Центральный административный округ";"Пресненский район";"ГАУК города Москвы «Парк культуры и отдыха «Красная Пресня»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.550390";"55.754917";"";"";
"809";"171594205";"Точка доступа №809";"Центральный административный округ";"Пресненский район";"ГАУК города Москвы «Парк культуры и отдыха «Красная Пресня»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.550891";"55.754959";"";"";
"810";"171594206";"Точка доступа №810";"Центральный административный округ";"Пресненский район";"ГАУК города Москвы «Парк культуры и отдыха «Красная Пресня»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.551010";"55.755241";"";"";
"811";"171594207";"Точка доступа №811";"Центральный административный округ";"Пресненский район";"ГАУК города Москвы «Парк культуры и отдыха «Красная Пресня»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.551168";"55.755436";"";"";
"812";"171594208";"Точка доступа №812";"Центральный административный округ";"Мещанский район";"ГБУ города Москвы «Социально реабилитационный центр ветеранов войн и вооружонных сил», Екатерининский парк";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.619856";"55.786364";"";"";
"813";"171594209";"Точка доступа №813";"Центральный административный округ";"Мещанский район";"ГБУ города Москвы «Социально реабилитационный центр ветеранов войн и вооружонных сил», Екатерининский парк";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.619856";"55.786364";"";"";
"814";"171594210";"Точка доступа №814";"Центральный административный округ";"Мещанский район";"ГБУ города Москвы «Социально реабилитационный центр ветеранов войн и вооружонных сил», Екатерининский парк";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.619856";"55.786364";"";"";
"815";"171594212";"Точка доступа №815";"Центральный административный округ";"Мещанский район";"ГБУ города Москвы «Социально реабилитационный центр ветеранов войн и вооружонных сил», Екатерининский парк";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.620528";"55.784612";"";"";
"816";"171594213";"Точка доступа №816";"Центральный административный округ";"Мещанский район";"ГБУ города Москвы «Социально реабилитационный центр ветеранов войн и вооружонных сил», Екатерининский парк";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.620528";"55.784612";"";"";
"817";"171594214";"Точка доступа №817";"Центральный административный округ";"Мещанский район";"ГБУ города Москвы «Социально реабилитационный центр ветеранов войн и вооружонных сил», Екатерининский парк";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.620016";"55.783190";"";"";
"818";"171594215";"Точка доступа №818";"Центральный административный округ";"Мещанский район";"ГБУ города Москвы «Социально реабилитационный центр ветеранов войн и вооружонных сил», Екатерининский парк";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.620016";"55.783190";"";"";
"819";"171594216";"Точка доступа №819";"Центральный административный округ";"Мещанский район";"ГБУ города Москвы «Социально реабилитационный центр ветеранов войн и вооружонных сил», Екатерининский парк";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.620016";"55.783190";"";"";
"820";"171594217";"Точка доступа №820";"Центральный административный округ";"Мещанский район";"ГБУ города Москвы «Социально реабилитационный центр ветеранов войн и вооружонных сил», Екатерининский парк";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.621768";"55.783374";"";"";
"821";"171594218";"Точка доступа №821";"Центральный административный округ";"Мещанский район";"ГБУ города Москвы «Социально реабилитационный центр ветеранов войн и вооружонных сил», Екатерининский парк";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.621723";"55.784005";"";"";
